Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,LuxurySpend,BasicSpend,HomePlanet_TargetMean,Destination_TargetMean,VIP_TargetMean,CryoSleep_TargetMean,Cabin_Prefix_TargetMean,GroupSize_TargetMean,MaxSpendCategory_TargetMean,Age_TargetMean,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Cabin_Prefix_A,Cabin_Prefix_B,Cabin_Prefix_C,Cabin_Prefix_D,Cabin_Prefix_E,Cabin_Prefix_F,Cabin_Prefix_G,Cabin_Prefix_T,Cabin_Prefix_nan,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,MaxSpendCategory_FoodCourt,MaxSpendCategory_None,MaxSpendCategory_RoomService,MaxSpendCategory_ShoppingMall,MaxSpendCategory_Spa,MaxSpendCategory_VRDeck,Transported
43,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5078125,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
52,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.357305936,0.452445369,0.786476868,0.538461538,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
50,5,809,0,309,731,1854,1040,814,0.658845612,0.471174979,0.506332167,0.328920757,0.433054393,0.593137255,0.585867621,0.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,TRUE
29,4,841,0,363,1107,2315,1470,845,0.658845612,0.471174979,0.506332167,0.328920757,0.502512563,0.593137255,0.124859393,0.486956522,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,TRUE
19,0,748,158,5037,44,5987,5081,748,0.658845612,0.61,0.506332167,0.328920757,0.433054393,0.593137255,0.104712042,0.470989761,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
39,0,10153,1,78,5063,15295,5141,10153,0.658845612,0.61,0.506332167,0.328920757,0.680053548,0.538049941,0.585867621,0.449275362,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
38,0,354,0,1806,0,2160,1806,354,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.538049941,0.104712042,0.440993789,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
21,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.405144695,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
25,11,44,397,0,0,452,0,55,0.42394611,0.503768844,0.506332167,0.328920757,0.516217272,0.452445369,0.511777302,0.481481481,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
42,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.49609375,0.538049941,0.786476868,0.445378151,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
36,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.49609375,0.538049941,0.786476868,0.5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
19,42,0,345,1431,0,1818,1431,42,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.470989761,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
42,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.445378151,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
40,1465,39,0,0,1225,2729,1225,1504,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.5703125,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
14,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.557971014,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
50,0,1810,0,126,247,2183,373,1810,0.658845612,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.585867621,0.5,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
18,1218,0,34,1095,0,2347,1095,1218,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.140734266,0.5,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
46,8,652,0,5,90,755,95,660,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.494845361,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
28.82793047,0,51,0,37,704,792,741,51,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.124859393,0.503623605,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
15,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.433054393,0.538049941,0.786476868,0.587096774,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
22,1744,79,0,12,1514,3349,1526,1823,0.658845612,0.61,0.506332167,0.328920757,0.433054393,0.538049941,0.140734266,0.457044674,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.49609375,0.593137255,0.786476868,0.808988764,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
52,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.49609375,0.593137255,0.786476868,0.538461538,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
38,34,2043,0,1339,0,3416,1339,2077,0.658845612,0.471174979,0.506332167,0.328920757,0.49609375,0.593137255,0.585867621,0.440993789,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,TRUE
46,731,0,288,0,2,1021,2,731,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.140734266,0.494845361,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
23,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.469178082,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
63,0,4286,18,4,872,5180,876,4286,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.538049941,0.585867621,0.384615385,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
24,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.538049941,0.786476868,0.432098765,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
50,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
20,0,0,0,0,0,0,0,0,0.503623605,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.454873646,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
55,2424,0,1,0,284,2709,284,2424,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.470588235,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
21,0,0,107,166,388,661,554,0,0.42394611,0.503768844,0.506332167,0.328920757,0.357305936,0.452445369,0.124859393,0.405144695,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
56,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.458333333,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
45,10,0,0,0,0,10,0,10,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.140734266,0.471910112,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
18,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
47,7,877,17,0,0,901,0,884,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.534090909,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
36,0,0,1508,110,117,1735,227,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
57,975,0,295,39,0,1309,39,975,0.523024446,0.471174979,0.381909548,0.328920757,0.439871152,0.538049941,0.140734266,0.47826087,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
13,3037,10,43,0,0,3090,0,3047,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.538049941,0.140734266,0.510638298,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
27,120,0,1476,3,0,1599,3,120,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.49034749,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
20,717,0,0,0,0,717,0,717,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.454873646,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
47,0,444,328,56,0,828,56,444,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.534090909,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
15,0,0,787,0,0,787,0,0,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.511777302,0.587096774,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
34,0,0,53,731,0,784,731,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.52027027,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
21,942,0,0,0,7,949,7,942,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
51,0,0,0,101,1357,1458,1458,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.355932203,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
23,382,0,398,8,0,788,8,382,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.511777302,0.469178082,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
58,0,0,0,0,717,717,717,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.510638298,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
37,2765,0,1134,0,0,3899,0,2765,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.538049941,0.140734266,0.418079096,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
44,708,0,5,0,74,787,74,708,0.523024446,0.503768844,0.503623605,0.328920757,0.433054393,0.538049941,0.140734266,0.547826087,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
25,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.481481481,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
15,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.680053548,0.593137255,0.786476868,0.587096774,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
40,0,382,0,1,3822,4205,3823,382,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.593137255,0.124859393,0.5703125,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE
29,0,433,4899,393,260,5985,653,433,0.658845612,0.61,0.506332167,0.328920757,0.680053548,0.593137255,0.511777302,0.486956522,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,TRUE
36,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.357305936,0.538049941,0.786476868,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,0,677,4,0,681,4,0,0.42394611,0.503768844,0.506332167,0.328920757,0.357305936,0.538049941,0.511777302,0.405144695,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
35,302,6,0,6,613,927,619,308,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.124859393,0.514619883,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,TRUE
24,3,361,94,824,160,1442,984,364,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.104712042,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,FALSE
2,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.328920757,0.516217272,0.593137255,0.786476868,0.706666667,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.808988764,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
43,0,0,0,1200,17,1217,1217,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.5078125,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
63,0,869,1,375,3377,4622,3752,869,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.124859393,0.384615385,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
30,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.503623605,0.817583141,0.516217272,0.452445369,0.786476868,0.448087432,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
38,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.440993789,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,0,21066,0,2448,2293,25807,4741,21066,0.658845612,0.61,0.506332167,0.328920757,0.680053548,0.452445369,0.585867621,0.49034749,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
54,3,0,56,633,0,692,633,3,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.47761194,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
39,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.49609375,0.452445369,0.786476868,0.449275362,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
41,3702,0,1,0,18,3721,18,3702,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.140734266,0.519379845,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
22,0,0,0,10,761,771,771,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.124859393,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
23,0,8037,0,1,2,8040,3,8037,0.658845612,0.61,0.506332167,0.328920757,0.734274711,0.541125541,0.585867621,0.469178082,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRUE
34,15,3578,0,0,473,4066,473,3593,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.541125541,0.585867621,0.52027027,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,TRUE
26,0,0,0,0,0,0,0,0,0.658845612,0.61,0.381909548,0.817583141,0.734274711,0.541125541,0.786476868,0.47761194,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
39,1,2972,0,3175,1,6149,3176,2973,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.541125541,0.104712042,0.449275362,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,FALSE
15,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.734274711,0.541125541,0.786476868,0.587096774,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
64,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.541125541,0.786476868,0.551724138,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
25,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.541125541,0.786476868,0.481481481,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,TRUE
35,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.514619883,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
19,0,0,0,0,0,0,0,0,0.503623605,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.470989761,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
26,401,0,693,62,0,1156,62,401,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.47761194,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
3,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.786666667,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
29,1434,5,0,0,0,1439,0,1439,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.593137255,0.140734266,0.486956522,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,FALSE
44,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.547826087,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,196,602,0,0,198,996,198,798,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.585867621,0.49034749,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
17,414,0,139,28,173,754,201,414,0.42394611,0.503768844,0.506332167,0.328920757,0.516217272,0.452445369,0.140734266,0.563291139,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
37,0,3166,0,91,6,3263,97,3166,0.658845612,0.61,0.506332167,0.328920757,0.502512563,0.452445369,0.585867621,0.418079096,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
19,0,0,0,0,0,0,0,0,0.523024446,0.61,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.470989761,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
44,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.547826087,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
22,0,0,30,499,138,667,637,0,0.42394611,0.61,0.503623605,0.328920757,0.439871152,0.538049941,0.104712042,0.457044674,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
22,213,85,352,12,1,663,13,298,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.538049941,0.511777302,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
21,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.405144695,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
31,1062,0,802,71,0,1935,71,1062,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.410891089,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
17,0,0,249,537,5,791,542,0,0.42394611,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.104712042,0.563291139,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
